date            discharge_Q
1995-04-15	28.3	26.30	24.30	22.30
1995-04-16	32.4	30.40	28.40	26.40
1995-04-17	28.3	26.30	24.30	22.30
1995-04-18	26.9	24.90	22.90	20.90
1995-04-19	26	24.00	22.00	20.00
1995-04-20	24.7	22.70	20.70	18.70
1995-04-21	25.1	23.10	21.10	19.10
1995-04-22	24.7	22.70	20.70	18.70
1995-04-23	24.7	22.70	20.70	18.70
1995-04-24	24.3	22.30	20.30	18.30
1995-04-25	24	22.00	20.00	18.00
1995-04-26	23.6	21.60	19.60	17.60
1995-04-27	23.3	21.30	19.30	17.30
1995-04-28	22.9	20.90	18.90	16.90
1995-04-29	23.6	21.60	19.60	17.60
1995-04-30	22.6	20.60	18.60	16.60
1995-05-01	24.3	22.30	20.30	18.30
1995-05-02	25.1	23.10	21.10	19.10
1995-05-03	23.3	21.30	19.30	17.30
1995-05-04	22.6	20.60	18.60	16.60
1995-05-05	23.3	21.30	19.30	17.30
1995-05-06	26	24.00	22.00	20.00
1995-05-07	33.5	31.50	29.50	27.50
1995-05-08	25.6	23.60	21.60	19.60
1995-05-09	33.5	31.50	29.50	27.50
1995-05-10	48.5	46.50	44.50	42.50
1995-05-11	57.6	55.60	53.60	51.60
1995-05-12	57.6	55.60	53.60	51.60
1995-05-13	40.7	38.70	36.70	34.70
1995-05-14	38.4	36.40	34.40	32.40
1995-05-15	35.7	33.70	31.70	29.70
1995-05-16	33.5	31.50	29.50	27.50
1995-05-17	28.3	26.30	24.30	22.30
1995-05-18	26	24.00	22.00	20.00
1995-05-19	24.3	22.30	20.30	18.30
1995-05-20	23.3	21.30	19.30	17.30
1995-05-21	22.6	20.60	18.60	16.60
1995-05-22	21.6	19.60	17.60	15.60
1995-05-23	21.9	19.90	17.90	15.90
1995-05-24	23.3	21.30	19.30	17.30
1995-05-25	35.7	33.70	31.70	29.70
1995-05-26	35.7	33.70	31.70	29.70
1995-05-27	35.7	33.70	31.70	29.70
1995-05-28	33.5	31.50	29.50	27.50
1995-05-29	39	37.00	35.00	33.00
1995-05-30	32.4	30.40	28.40	26.40
1995-05-31	31.4	29.40	27.40	25.40
1995-06-01	36.8	34.80	32.80	30.80
1995-06-02	35.7	33.70	31.70	29.70
1995-06-03	43.6	41.60	39.60	37.60
1995-06-04	32.4	30.40	28.40	26.40
1995-06-05	25.6	23.60	21.60	19.60
1995-06-06	24.7	22.70	20.70	18.70
1995-06-07	23.3	21.30	19.30	17.30
1995-06-08	21.9	19.90	17.90	15.90
1995-06-09	21.9	19.90	17.90	15.90
1995-06-10	21.6	19.60	17.60	15.60
1995-06-11	24.3	22.30	20.30	18.30
1995-06-12	26.5	24.50	22.50	20.50
1995-06-13	23.3	21.30	19.30	17.30
1995-06-14	21.3	19.30	17.30	15.30
1995-06-15	22.6	20.60	18.60	16.60
1995-06-16	21.6	19.60	17.60	15.60
1995-06-17	22.9	20.90	18.90	16.90
1995-06-18	22.6	20.60	18.60	16.60
1995-06-19	23.3	21.30	19.30	17.30
1995-06-20	27.9	25.90	23.90	21.90
1995-06-21	25.1	23.10	21.10	19.10
1995-06-22	27.4	25.40	23.40	21.40
1995-06-23	21.6	19.60	17.60	15.60
1995-06-24	25.6	23.60	21.60	19.60
1995-06-25	44.8	42.80	40.80	38.80
1995-06-26	30.3	28.30	26.30	24.30
1995-06-27	23.3	21.30	19.30	17.30
1995-06-28	26	24.00	22.00	20.00
1995-06-29	30.3	28.30	26.30	24.30
1995-06-30	49.1	47.10	45.10	43.10
1995-07-01	33.5	31.50	29.50	27.50
1995-07-02	28.8	26.80	24.80	22.80
1995-07-03	32.4	30.40	28.40	26.40
1995-07-04	26	24.00	22.00	20.00
1995-07-05	28.3	26.30	24.30	22.30
1995-07-06	31.9	29.90	27.90	25.90
1995-07-07	30.3	28.30	26.30	24.30
1995-07-08	31.4	29.40	27.40	25.40
1995-07-09	36.2	34.20	32.20	30.20
1995-07-10	31.4	29.40	27.40	25.40
1995-07-11	36.2	34.20	32.20	30.20
1995-07-12	28.8	26.80	24.80	22.80
1995-07-13	25.6	23.60	21.60	19.60
1995-07-14	24.7	22.70	20.70	18.70
1995-07-15	39.6	37.60	35.60	33.60
1995-07-16	32.4	30.40	28.40	26.40
1995-07-17	46.6	44.60	42.60	40.60
1995-07-18	71	69.00	67.00	65.00
1995-07-19	72.5	70.50	68.50	66.50
1995-07-20	53.5	51.50	49.50	47.50
1995-07-21	33	31.00	29.00	27.00
1995-07-22	34.6	32.60	30.60	28.60
1995-07-23	57.6	55.60	53.60	51.60
1995-07-24	39	37.00	35.00	33.00
1995-07-25	32.4	30.40	28.40	26.40
1995-07-26	27.9	25.90	23.90	21.90
1995-07-27	26	24.00	22.00	20.00
1995-07-28	24.7	22.70	20.70	18.70
1995-07-29	24.7	22.70	20.70	18.70
1995-07-30	26.5	24.50	22.50	20.50
1995-07-31	46	44.00	42.00	40.00
1995-08-01	58.9	56.90	54.90	52.90
1995-08-02	40.1	38.10	36.10	34.10
1995-08-03	33	31.00	29.00	27.00
1995-08-04	30.9	28.90	26.90	24.90
1995-08-05	39	37.00	35.00	33.00
1995-08-06	34.6	32.60	30.60	28.60
1995-08-07	31.4	29.40	27.40	25.40
1995-08-08	31.4	29.40	27.40	25.40
1995-08-09	35.2	33.20	31.20	29.20
1995-08-10	39	37.00	35.00	33.00
1995-08-11	47.9	45.90	43.90	41.90
1995-08-12	49.7	47.70	45.70	43.70
1995-08-13	30.9	28.90	26.90	24.90
1995-08-14	26.9	24.90	22.90	20.90
1995-08-15	26	24.00	22.00	20.00
1995-08-16	31.4	29.40	27.40	25.40
1995-08-17	32.4	30.40	28.40	26.40
1995-08-18	25.6	23.60	21.60	19.60
1995-08-19	31.4	29.40	27.40	25.40
1995-08-20	34.1	32.10	30.10	28.10
1995-08-21	36.8	34.80	32.80	30.80
1995-08-22	65.6	63.60	61.60	59.60
1995-08-23	56.9	54.90	52.90	50.90
1995-08-24	44.8	42.80	40.80	38.80
1995-08-25	56.2	54.20	52.20	50.20
1995-08-26	67.9	65.90	63.90	61.90
1995-08-27	51.6	49.60	47.60	45.60
1995-08-28	51.6	49.60	47.60	45.60
1995-08-29	39	37.00	35.00	33.00
1995-08-30	61.9	59.90	57.90	55.90
1995-08-31	79.1	77.10	75.10	73.10
1995-09-01	63.3	61.30	59.30	57.30
1995-09-02	51.6	49.60	47.60	45.60
1995-09-03	66.3	64.30	62.30	60.30
1995-09-04	90.2	88.20	86.20	84.20
1995-09-05	149	147.00	145.00	143.00
1995-09-06	135	133.00	131.00	129.00
1995-09-07	66.3	64.30	62.30	60.30
1995-09-08	54.9	52.90	50.90	48.90
1995-09-09	61.9	59.90	57.90	55.90
1995-09-10	72.5	70.50	68.50	66.50
1995-09-11	196	194.00	192.00	190.00
1995-09-12	199	197.00	195.00	193.00
1995-09-13	159	157.00	155.00	153.00
1995-09-14	123	121.00	119.00	117.00
1995-09-15	131	129.00	127.00	125.00
1995-09-16	102	100.00	98.00	96.00
1995-09-17	90.2	88.20	86.20	84.20
1995-09-18	77.5	75.50	73.50	71.50
1995-09-19	71.8	69.80	67.80	65.80
1995-09-20	67.3	65.30	63.30	61.30
1995-09-21	58.2	56.20	54.20	52.20
1995-09-22	56.2	54.20	52.20	50.20
1995-09-23	52.2	50.20	48.20	46.20
1995-09-24	49.7	47.70	45.70	43.70
1995-09-25	47.9	45.90	43.90	41.90
1995-09-26	46	44.00	42.00	40.00
1995-09-27	43.6	41.60	39.60	37.60
1995-09-28	42.5	40.50	38.50	36.50
1995-09-29	56.2	54.20	52.20	50.20
1995-09-30	64.8	62.80	60.80	58.80
1995-10-01	59.6	57.60	55.60	53.60
1995-10-02	49.7	47.70	45.70	43.70
1995-10-03	46.6	44.60	42.60	40.60
1995-10-04	43	41.00	39.00	37.00
1995-10-05	53.5	51.50	49.50	47.50
1995-10-06	680	678.00	676.00	674.00
1995-10-07	1560	1558.00	1556.00	1554.00
1995-10-08	742	740.00	738.00	736.00
1995-10-09	525	523.00	521.00	519.00
1995-10-10	1160	1158.00	1156.00	1154.00
1995-10-11	811	809.00	807.00	805.00
1995-10-12	573	571.00	569.00	567.00
1995-10-13	332	330.00	328.00	326.00
1995-10-14	283	281.00	279.00	277.00
1995-10-15	304	302.00	300.00	298.00
1995-10-16	302	300.00	298.00	296.00
1995-10-17	211	209.00	207.00	205.00
1995-10-18	173	171.00	169.00	167.00
1995-10-19	166	164.00	162.00	160.00
1995-10-20	157	155.00	153.00	151.00
1995-10-21	137	135.00	133.00	131.00
1995-10-22	125	123.00	121.00	119.00
1995-10-23	118	116.00	114.00	112.00
1995-10-24	188	186.00	184.00	182.00
1995-10-25	426	424.00	422.00	420.00
1995-10-26	1340	1338.00	1336.00	1334.00
1995-10-27	1350	1348.00	1346.00	1344.00
1995-10-28	649	647.00	645.00	643.00
1995-10-29	1480	1478.00	1476.00	1474.00
1995-10-30	775	773.00	771.00	769.00
1995-10-31	514	512.00	510.00	508.00
1995-11-01	1660	1658.00	1656.00	1654.00
1995-11-02	1100	1098.00	1096.00	1094.00
1995-11-03	682	680.00	678.00	676.00
1995-11-04	493	491.00	489.00	487.00
1995-11-05	398	396.00	394.00	392.00
1995-11-06	346	344.00	342.00	340.00
1995-11-07	309	307.00	305.00	303.00
1995-11-08	308	306.00	304.00	302.00
1995-11-09	826	824.00	822.00	820.00
1995-11-10	2030	2028.00	2026.00	2024.00
1995-11-11	1110	1108.00	1106.00	1104.00
1995-11-12	639	637.00	635.00	633.00
1995-11-13	479	477.00	475.00	473.00
1995-11-14	410	408.00	406.00	404.00
1995-11-15	389	387.00	385.00	383.00
1995-11-16	393	391.00	389.00	387.00
1995-11-17	399	397.00	395.00	393.00
1995-11-18	350	348.00	346.00	344.00
1995-11-19	363	361.00	359.00	357.00
1995-11-20	600	598.00	596.00	594.00
1995-11-21	424	422.00	420.00	418.00
1995-11-22	350	348.00	346.00	344.00
1995-11-23	319	317.00	315.00	313.00
1995-11-24	414	412.00	410.00	408.00
1995-11-25	358	356.00	354.00	352.00
1995-11-26	299	297.00	295.00	293.00
1995-11-27	270	268.00	266.00	264.00
1995-11-28	262	260.00	258.00	256.00
1995-11-29	264	262.00	260.00	258.00
1995-11-30	307	305.00	303.00	301.00
1995-12-01	445	443.00	441.00	439.00
1995-12-02	408	406.00	404.00	402.00
1995-12-03	307	305.00	303.00	301.00
1995-12-04	268	266.00	264.00	262.00
1995-12-05	250	248.00	246.00	244.00
1995-12-06	238	236.00	234.00	232.00
1995-12-07	256	254.00	252.00	250.00
1995-12-08	252	250.00	248.00	246.00
1995-12-09	248	246.00	244.00	242.00
1995-12-10	231	229.00	227.00	225.00
1995-12-11	218	216.00	214.00	212.00
1995-12-12	225	223.00	221.00	219.00
1995-12-13	234	232.00	230.00	228.00
1995-12-14	213	211.00	209.00	207.00
1995-12-15	196	194.00	192.00	190.00
1995-12-16	190	188.00	186.00	184.00
1995-12-17	180	178.00	176.00	174.00
1995-12-18	183	181.00	179.00	177.00
1995-12-19	272	270.00	268.00	266.00
1995-12-20	499	497.00	495.00	493.00
1995-12-21	403	401.00	399.00	397.00
1995-12-22	304	302.00	300.00	298.00
1995-12-23	330	328.00	326.00	324.00
1995-12-24	321	319.00	317.00	315.00
1995-12-25	291	289.00	287.00	285.00
1995-12-26	577	575.00	573.00	571.00
1995-12-27	572	570.00	568.00	566.00
1995-12-28	427	425.00	423.00	421.00
1995-12-29	348	346.00	344.00	342.00
1995-12-30	296	294.00	292.00	290.00
1995-12-31	268	266.00	264.00	262.00
1996-01-01	237	235.00	233.00	231.00
1996-01-02	216	214.00	212.00	210.00
1996-01-03	202	200.00	198.00	196.00
1996-01-04	191	189.00	187.00	185.00
1996-01-05	180	178.00	176.00	174.00
1996-01-06	170	168.00	166.00	164.00
1996-01-07	163	161.00	159.00	157.00
1996-01-08	156	154.00	152.00	150.00
1996-01-09	158	156.00	154.00	152.00
1996-01-10	149	147.00	145.00	143.00
1996-01-11	140	138.00	136.00	134.00
1996-01-12	138	136.00	134.00	132.00
1996-01-13	130	128.00	126.00	124.00
1996-01-14	127	125.00	123.00	121.00
1996-01-15	123	121.00	119.00	117.00
1996-01-16	118	116.00	114.00	112.00
1996-01-17	115	113.00	111.00	109.00
1996-01-18	110	108.00	106.00	104.00
1996-01-19	107	105.00	103.00	101.00
1996-01-20	105	103.00	101.00	99.00
1996-01-21	105	103.00	101.00	99.00
1996-01-22	101	99.00	97.00	95.00
1996-01-23	97.5	95.50	93.50	91.50
1996-01-24	95.7	93.70	91.70	89.70
1996-01-25	94	92.00	90.00	88.00
1996-01-26	92.2	90.20	88.20	86.20
1996-01-27	90.5	88.50	86.50	84.50
1996-01-28	88.9	86.90	84.90	82.90
1996-01-29	87.2	85.20	83.20	81.20
1996-01-30	85.6	83.60	81.60	79.60
1996-01-31	88	86.00	84.00	82.00
1996-02-01	95.7	93.70	91.70	89.70
1996-02-02	130	128.00	126.00	124.00
1996-02-03	162	160.00	158.00	156.00
1996-02-04	136	134.00	132.00	130.00
1996-02-05	119	117.00	115.00	113.00
1996-02-06	108	106.00	104.00	102.00
1996-02-07	103	101.00	99.00	97.00
1996-02-08	95.7	93.70	91.70	89.70
1996-02-09	90.5	88.50	86.50	84.50
1996-02-10	110	108.00	106.00	104.00
1996-02-11	112	110.00	108.00	106.00
1996-02-12	100	98.00	96.00	94.00
1996-02-13	90.5	88.50	86.50	84.50
1996-02-14	85.6	83.60	81.60	79.60
1996-02-15	82.3	80.30	78.30	76.30
1996-02-16	82.3	80.30	78.30	76.30
1996-02-17	79.1	77.10	75.10	73.10
1996-02-18	108	106.00	104.00	102.00
1996-02-19	92.2	90.20	88.20	86.20
1996-02-20	92.2	90.20	88.20	86.20
1996-02-21	85.6	83.60	81.60	79.60
1996-02-22	82.3	80.30	78.30	76.30
1996-02-23	79.9	77.90	75.90	73.90
1996-02-24	77.4	75.40	73.40	71.40
1996-02-25	74.2	72.20	70.20	68.20
1996-02-26	74.2	72.20	70.20	68.20
1996-02-27	73.4	71.40	69.40	67.40
1996-02-28	73.4	71.40	69.40	67.40
1996-02-29	70.2	68.20	66.20	64.20
1996-03-01	67.8	65.80	63.80	61.80
1996-03-02	66.2	64.20	62.20	60.20
1996-03-03	63.8	61.80	59.80	57.80
1996-03-04	63	61.00	59.00	57.00
1996-03-05	61.5	59.50	57.50	55.50
1996-03-06	59.9	57.90	55.90	53.90
1996-03-07	58.3	56.30	54.30	52.30
1996-03-08	57.6	55.60	53.60	51.60
1996-03-09	56.9	54.90	52.90	50.90
1996-03-10	56.2	54.20	52.20	50.20
1996-03-11	61.5	59.50	57.50	55.50
1996-03-12	59.9	57.90	55.90	53.90
1996-03-13	57.6	55.60	53.60	51.60
1996-03-14	56.2	54.20	52.20	50.20
1996-03-15	53.3	51.30	49.30	47.30
1996-03-16	51.9	49.90	47.90	45.90
1996-03-17	51.2	49.20	47.20	45.20
1996-03-18	50	48.00	46.00	44.00
1996-03-19	47.5	45.50	43.50	41.50
1996-03-20	48.1	46.10	44.10	42.10
1996-03-21	48.7	46.70	44.70	42.70
1996-03-22	50	48.00	46.00	44.00
1996-03-23	47.5	45.50	43.50	41.50
1996-03-24	46.2	44.20	42.20	40.20
1996-03-25	45	43.00	41.00	39.00
1996-03-26	45	43.00	41.00	39.00
1996-03-27	48.7	46.70	44.70	42.70
1996-03-28	46.2	44.20	42.20	40.20
1996-03-29	43.8	41.80	39.80	37.80
1996-03-30	42.7	40.70	38.70	36.70
1996-03-31	42.7	40.70	38.70	36.70
1996-04-01	41.5	39.50	37.50	35.50
1996-04-02	40.4	38.40	36.40	34.40
1996-04-03	40.4	38.40	36.40	34.40
1996-04-04	40.4	38.40	36.40	34.40
1996-04-05	46.2	44.20	42.20	40.20
1996-04-06	44.4	42.40	40.40	38.40
1996-04-07	44.4	42.40	40.40	38.40
1996-04-08	41.5	39.50	37.50	35.50
1996-04-09	40.4	38.40	36.40	34.40
1996-04-10	39.2	37.20	35.20	33.20
1996-04-11	38.1	36.10	34.10	32.10
1996-04-12	43.3	41.30	39.30	37.30
1996-04-13	42.7	40.70	38.70	36.70
1996-04-14	39.2	37.20	35.20	33.20
1996-04-15	38.1	36.10	34.10	32.10
1996-04-16	37	35.00	33.00	31.00
1996-04-17	37.6	35.60	33.60	31.60
1996-04-18	68.6	66.60	64.60	62.60
1996-04-19	51.2	49.20	47.20	45.20
1996-04-20	54	52.00	50.00	48.00
1996-04-21	110	108.00	106.00	104.00
1996-04-22	55.5	53.50	51.50	49.50
1996-04-23	58.3	56.30	54.30	52.30
1996-04-24	46.9	44.90	42.90	40.90
1996-04-25	43.8	41.80	39.80	37.80
1996-04-26	39.2	37.20	35.20	33.20
1996-04-27	38.6	36.60	34.60	32.60
1996-04-28	37	35.00	33.00	31.00
1996-04-29	39.2	37.20	35.20	33.20
1996-04-30	50	48.00	46.00	44.00
1996-05-01	50.6	48.60	46.60	44.60
1996-05-02	48.1	46.10	44.10	42.10
1996-05-03	41.5	39.50	37.50	35.50
1996-05-04	51.2	49.20	47.20	45.20
1996-05-05	59.1	57.10	55.10	53.10
1996-05-06	54	52.00	50.00	48.00
1996-05-07	48.7	46.70	44.70	42.70
1996-05-08	41.5	39.50	37.50	35.50
1996-05-09	51.2	49.20	47.20	45.20
1996-05-10	45.6	43.60	41.60	39.60
1996-05-11	61.5	59.50	57.50	55.50
1996-05-12	74.2	72.20	70.20	68.20
1996-05-13	97.5	95.50	93.50	91.50
1996-05-14	131	129.00	127.00	125.00
1996-05-15	120	118.00	116.00	114.00
1996-05-16	72.6	70.60	68.60	66.60
1996-05-17	198	196.00	194.00	192.00
1996-05-18	274	272.00	270.00	268.00
1996-05-19	131	129.00	127.00	125.00
1996-05-20	88.9	86.90	84.90	82.90
1996-05-21	73.4	71.40	69.40	67.40
1996-05-22	61.5	59.50	57.50	55.50
1996-05-23	79.1	77.10	75.10	73.10
1996-05-24	64.6	62.60	60.60	58.60
1996-05-25	58.3	56.30	54.30	52.30
1996-05-26	56.2	54.20	52.20	50.20
1996-05-27	87.2	85.20	83.20	81.20
1996-05-28	75	73.00	71.00	69.00
1996-05-29	54.8	52.80	50.80	48.80
1996-05-30	51.9	49.90	47.90	45.90
1996-05-31	63	61.00	59.00	57.00
1996-06-01	75.8	73.80	71.80	69.80
1996-06-02	80.7	78.70	76.70	74.70
1996-06-03	87.2	85.20	83.20	81.20
1996-06-04	74.2	72.20	70.20	68.20
1996-06-05	73.4	71.40	69.40	67.40
1996-06-06	60.7	58.70	56.70	54.70
1996-06-07	55.5	53.50	51.50	49.50
1996-06-08	58.3	56.30	54.30	52.30
1996-06-09	63	61.00	59.00	57.00
1996-06-10	59.9	57.90	55.90	53.90
1996-06-11	59.1	57.10	55.10	53.10
1996-06-12	71	69.00	67.00	65.00
1996-06-13	75.8	73.80	71.80	69.80
1996-06-14	152	150.00	148.00	146.00
1996-06-15	141	139.00	137.00	135.00
1996-06-16	155	153.00	151.00	149.00
1996-06-17	148	146.00	144.00	142.00
1996-06-18	133	131.00	129.00	127.00
1996-06-19	126	124.00	122.00	120.00
1996-06-20	132	130.00	128.00	126.00
1996-06-21	83.9	81.90	79.90	77.90
1996-06-22	73.4	71.40	69.40	67.40
1996-06-23	67	65.00	63.00	61.00
1996-06-24	67.8	65.80	63.80	61.80
1996-06-25	69.4	67.40	65.40	63.40
1996-06-26	59.9	57.90	55.90	53.90
1996-06-27	61.5	59.50	57.50	55.50
1996-06-28	58.3	56.30	54.30	52.30
1996-06-29	56.9	54.90	52.90	50.90
1996-06-30	55.5	53.50	51.50	49.50
1996-07-01	51.9	49.90	47.90	45.90
1996-07-02	51.2	49.20	47.20	45.20
1996-07-03	51.2	49.20	47.20	45.20
1996-07-04	68.6	66.60	64.60	62.60
1996-07-05	56.2	54.20	52.20	50.20
1996-07-06	54	52.00	50.00	48.00
1996-07-07	54.8	52.80	50.80	48.80
1996-07-08	48.7	46.70	44.70	42.70
1996-07-09	54	52.00	50.00	48.00
1996-07-10	63	61.00	59.00	57.00
1996-07-11	56.2	54.20	52.20	50.20
1996-07-12	48.7	46.70	44.70	42.70
1996-07-13	57.6	55.60	53.60	51.60
1996-07-14	78.2	76.20	74.20	72.20
1996-07-15	67.8	65.80	63.80	61.80
1996-07-16	82.3	80.30	78.30	76.30
1996-07-17	67	65.00	63.00	61.00
1996-07-18	47.5	45.50	43.50	41.50
1996-07-19	45	43.00	41.00	39.00
1996-07-20	45	43.00	41.00	39.00
1996-07-21	43.3	41.30	39.30	37.30
1996-07-22	54.8	52.80	50.80	48.80
1996-07-23	75.8	73.80	71.80	69.80
1996-07-24	88	86.00	84.00	82.00
1996-07-25	75.8	73.80	71.80	69.80
1996-07-26	82.3	80.30	78.30	76.30
1996-07-27	63.8	61.80	59.80	57.80
1996-07-28	59.1	57.10	55.10	53.10
1996-07-29	59.9	57.90	55.90	53.90
1996-07-30	54	52.00	50.00	48.00
1996-07-31	54.8	52.80	50.80	48.80
1996-08-01	50.6	48.60	46.60	44.60
1996-08-02	48.1	46.10	44.10	42.10
1996-08-03	46.9	44.90	42.90	40.90
1996-08-04	65.4	63.40	61.40	59.40
1996-08-05	54	52.00	50.00	48.00
1996-08-06	69.4	67.40	65.40	63.40
1996-08-07	56.9	54.90	52.90	50.90
1996-08-08	51.2	49.20	47.20	45.20
1996-08-09	50	48.00	46.00	44.00
1996-08-10	61.5	59.50	57.50	55.50
1996-08-11	56.2	54.20	52.20	50.20
1996-08-12	51.2	49.20	47.20	45.20
1996-08-13	45	43.00	41.00	39.00
1996-08-14	46.2	44.20	42.20	40.20
1996-08-15	45	43.00	41.00	39.00
1996-08-16	46.2	44.20	42.20	40.20
1996-08-17	51.2	49.20	47.20	45.20
1996-08-18	58.3	56.30	54.30	52.30
1996-08-19	54.8	52.80	50.80	48.80
1996-08-20	48.1	46.10	44.10	42.10
1996-08-21	42.7	40.70	38.70	36.70
1996-08-22	40.4	38.40	36.40	34.40
1996-08-23	39.8	37.80	35.80	33.80
1996-08-24	39.2	37.20	35.20	33.20
1996-08-25	38.6	36.60	34.60	32.60
1996-08-26	88	86.00	84.00	82.00
1996-08-27	53.3	51.30	49.30	47.30
1996-08-28	47.5	45.50	43.50	41.50
1996-08-29	45	43.00	41.00	39.00
1996-08-30	48.1	46.10	44.10	42.10
1996-08-31	51.2	49.20	47.20	45.20
1996-09-01	55.5	53.50	51.50	49.50
1996-09-02	50	48.00	46.00	44.00
1996-09-03	69.4	67.40	65.40	63.40
1996-09-04	61.5	59.50	57.50	55.50
1996-09-05	59.1	57.10	55.10	53.10
1996-09-06	51.2	49.20	47.20	45.20
1996-09-07	53.3	51.30	49.30	47.30
1996-09-08	57.6	55.60	53.60	51.60
1996-09-09	47.5	45.50	43.50	41.50
1996-09-10	43.5	41.50	39.50	37.50
1996-09-11	46.2	44.20	42.20	40.20
1996-09-12	372	370.00	368.00	366.00
